,n,gen_period,ps,p,successful,total,successful_0,total_0,successful_1,total_1,successful_2,total_2,successful_3,total_3,successful_4,total_4,successful_5,total_5,successful_6,total_6,successful_7,total_7,successful_8,total_8,successful_9,total_9,successful_10,total_10,successful_11,total_11,successful_12,total_12,successful_13,total_13,successful_14,total_14,successful_15,total_15,successful_16,total_16,successful_17,total_17,successful_18,total_18,successful_19,total_19,successful_20,total_20,successful_21,total_21,successful_22,total_22,successful_23,total_23,successful_24,total_24,successful_25,total_25,successful_26,total_26,successful_27,total_27,successful_28,total_28,successful_29,total_29,successful_30,total_30,successful_31,total_31,successful_32,total_32,successful_33,total_33,successful_34,total_34,successful_35,total_35,successful_36,total_36,successful_37,total_37,successful_38,total_38,successful_39,total_39,successful_40,total_40,successful_41,total_41,successful_42,total_42,successful_43,total_43,successful_44,total_44,successful_45,total_45,successful_46,total_46,successful_47,total_47,successful_48,total_48,successful_49,total_49,successful_50,total_50,successful_51,total_51,successful_52,total_52,successful_53,total_53,successful_54,total_54,successful_55,total_55,successful_56,total_56,successful_57,total_57,successful_58,total_58,successful_59,total_59,successful_60,total_60,successful_61,total_61,successful_62,total_62,successful_63,total_63,successful_64,total_64,successful_65,total_65,successful_66,total_66,successful_67,total_67,successful_68,total_68,successful_69,total_69,successful_70,total_70,successful_71,total_71,successful_72,total_72,successful_73,total_73,successful_74,total_74,successful_75,total_75,successful_76,total_76,successful_77,total_77,successful_78,total_78,successful_79,total_79,successful_80,total_80,successful_81,total_81,successful_82,total_82,successful_83,total_83,successful_84,total_84,successful_85,total_85,successful_86,total_86,successful_87,total_87,successful_88,total_88,successful_89,total_89,successful_90,total_90,successful_91,total_91,successful_92,total_92,successful_93,total_93,successful_94,total_94,successful_95,total_95,successful_96,total_96,successful_97,total_97,successful_98,total_98,successful_99,total_99
99,20,5,1,0.5,9777.6,40000.0,350.0,2000.0,122.0,2000.0,286.0,2000.0,206.8,2000.0,239.2,2000.0,551.8,2000.0,554.0,2000.0,593.0,2000.0,429.0,2000.0,907.4,2000.0,732.0,2000.0,206.4,2000.0,492.0,2000.0,165.6,2000.0,619.2,2000.0,1099.2,2000.0,746.6,2000.0,771.2,2000.0,411.6,2000.0,294.6,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,20,5,1,0.2,9837.6,40000.0,1162.0,2000.0,68.8,2000.0,612.6,2000.0,626.0,2000.0,249.4,2000.0,869.8,2000.0,722.4,2000.0,228.6,2000.0,206.4,2000.0,494.4,2000.0,12.8,2000.0,303.0,2000.0,658.0,2000.0,381.8,2000.0,388.2,2000.0,209.8,2000.0,658.6,2000.0,501.6,2000.0,725.8,2000.0,757.6,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,20,5,1,0.1,9886.4,40000.0,210.8,2000.0,697.2,2000.0,664.0,2000.0,441.8,2000.0,534.8,2000.0,700.4,2000.0,109.2,2000.0,595.0,2000.0,924.0,2000.0,386.0,2000.0,530.8,2000.0,464.0,2000.0,262.6,2000.0,456.8,2000.0,709.0,2000.0,356.2,2000.0,282.6,2000.0,780.0,2000.0,541.0,2000.0,240.2,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,20,5,1,0.01,9795.6,40000.0,375.0,2000.0,672.0,2000.0,769.0,2000.0,353.2,2000.0,118.2,2000.0,682.4,2000.0,1112.4,2000.0,174.6,2000.0,497.4,2000.0,377.4,2000.0,752.4,2000.0,817.0,2000.0,199.0,2000.0,361.8,2000.0,115.4,2000.0,753.4,2000.0,561.4,2000.0,639.4,2000.0,123.4,2000.0,340.8,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,20,5,1,0.001,9143.2,40000.0,528.8,2000.0,999.0,2000.0,466.8,2000.0,822.6,2000.0,292.2,2000.0,624.0,2000.0,290.8,2000.0,231.2,2000.0,602.8,2000.0,483.8,2000.0,631.2,2000.0,551.4,2000.0,329.6,2000.0,434.2,2000.0,48.2,2000.0,613.0,2000.0,430.4,2000.0,291.6,2000.0,14.6,2000.0,457.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,20,10,1,1.0,9131.8,20000.0,433.8,1000.0,439.8,1000.0,609.0,1000.0,526.2,1000.0,211.2,1000.0,580.2,1000.0,443.4,1000.0,490.0,1000.0,481.2,1000.0,355.0,1000.0,164.6,1000.0,640.4,1000.0,712.2,1000.0,296.4,1000.0,362.0,1000.0,723.6,1000.0,276.8,1000.0,599.8,1000.0,375.8,1000.0,410.4,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,20,10,1,0.9,9290.8,20000.0,493.2,1000.0,357.0,1000.0,357.6,1000.0,293.8,1000.0,529.8,1000.0,273.0,1000.0,453.2,1000.0,230.0,1000.0,612.8,1000.0,707.8,1000.0,408.6,1000.0,450.4,1000.0,608.4,1000.0,635.8,1000.0,620.4,1000.0,529.8,1000.0,586.0,1000.0,395.2,1000.0,457.2,1000.0,290.8,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,20,10,1,0.75,9452.0,20000.0,412.0,1000.0,255.2,1000.0,623.0,1000.0,438.4,1000.0,362.6,1000.0,433.0,1000.0,458.4,1000.0,675.4,1000.0,606.8,1000.0,673.0,1000.0,433.2,1000.0,219.4,1000.0,747.6,1000.0,498.8,1000.0,272.0,1000.0,315.4,1000.0,444.2,1000.0,604.2,1000.0,559.4,1000.0,420.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,20,10,1,0.5,9442.6,20000.0,382.6,1000.0,339.4,1000.0,377.2,1000.0,324.2,1000.0,188.2,1000.0,684.2,1000.0,341.6,1000.0,207.4,1000.0,635.8,1000.0,597.8,1000.0,515.2,1000.0,433.4,1000.0,511.6,1000.0,657.0,1000.0,489.2,1000.0,432.8,1000.0,669.2,1000.0,573.0,1000.0,515.6,1000.0,567.2,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,20,10,1,0.2,9619.0,20000.0,456.2,1000.0,644.8,1000.0,503.8,1000.0,465.0,1000.0,473.8,1000.0,403.8,1000.0,557.4,1000.0,401.8,1000.0,232.4,1000.0,550.8,1000.0,252.0,1000.0,259.8,1000.0,665.0,1000.0,712.0,1000.0,474.2,1000.0,411.2,1000.0,586.6,1000.0,367.0,1000.0,567.0,1000.0,634.4,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,20,10,1,0.1,9729.4,20000.0,570.4,1000.0,625.6,1000.0,678.4,1000.0,345.6,1000.0,568.8,1000.0,835.8,1000.0,505.4,1000.0,427.2,1000.0,333.2,1000.0,436.8,1000.0,282.8,1000.0,499.8,1000.0,559.4,1000.0,446.2,1000.0,399.4,1000.0,312.4,1000.0,506.6,1000.0,308.6,1000.0,425.8,1000.0,661.2,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,20,10,1,0.01,9550.8,20000.0,516.6,1000.0,599.2,1000.0,546.0,1000.0,518.8,1000.0,477.8,1000.0,389.2,1000.0,638.6,1000.0,302.2,1000.0,393.8,1000.0,552.0,1000.0,425.4,1000.0,473.2,1000.0,405.0,1000.0,534.8,1000.0,678.2,1000.0,632.2,1000.0,329.4,1000.0,317.4,1000.0,507.2,1000.0,313.8,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,20,10,1,0.001,8224.2,20000.0,314.2,1000.0,389.8,1000.0,443.6,1000.0,323.4,1000.0,446.6,1000.0,542.8,1000.0,501.6,1000.0,422.2,1000.0,181.6,1000.0,432.8,1000.0,305.2,1000.0,523.4,1000.0,289.6,1000.0,453.8,1000.0,200.8,1000.0,614.4,1000.0,402.4,1000.0,478.2,1000.0,624.4,1000.0,333.4,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,20,25,1,1.0,6994.4,8000.0,341.2,400.0,356.6,400.0,329.6,400.0,378.8,400.0,333.4,400.0,351.4,400.0,376.2,400.0,372.0,400.0,378.0,400.0,358.0,400.0,380.6,400.0,280.4,400.0,304.6,400.0,355.2,400.0,332.0,400.0,342.8,400.0,341.4,400.0,335.2,400.0,372.0,400.0,375.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,20,25,1,0.9,7218.4,8000.0,361.0,400.0,383.4,400.0,382.6,400.0,378.8,400.0,360.2,400.0,381.2,400.0,350.6,400.0,343.2,400.0,364.4,400.0,363.8,400.0,367.4,400.0,321.6,400.0,319.4,400.0,368.6,400.0,379.2,400.0,346.2,400.0,367.0,400.0,363.0,400.0,379.6,400.0,337.2,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,20,25,1,0.75,7241.8,8000.0,345.6,400.0,325.6,400.0,326.0,400.0,388.6,400.0,347.8,400.0,368.0,400.0,381.2,400.0,372.0,400.0,357.6,400.0,370.0,400.0,359.8,400.0,363.6,400.0,349.4,400.0,359.8,400.0,378.8,400.0,356.6,400.0,368.8,400.0,386.0,400.0,360.0,400.0,376.6,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,20,25,1,0.5,7355.0,8000.0,368.8,400.0,355.0,400.0,369.2,400.0,371.4,400.0,363.0,400.0,359.8,400.0,362.2,400.0,378.0,400.0,352.8,400.0,316.4,400.0,371.4,400.0,378.8,400.0,371.0,400.0,374.6,400.0,380.4,400.0,370.8,400.0,387.6,400.0,381.4,400.0,364.6,400.0,377.8,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,20,25,1,0.2,7609.8,8000.0,385.6,400.0,382.8,400.0,391.6,400.0,389.4,400.0,392.0,400.0,383.8,400.0,379.6,400.0,383.0,400.0,375.0,400.0,379.6,400.0,365.4,400.0,376.2,400.0,364.0,400.0,392.4,400.0,372.6,400.0,390.8,400.0,359.6,400.0,386.8,400.0,383.6,400.0,376.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,20,25,1,0.1,7751.8,8000.0,384.6,400.0,383.8,400.0,389.4,400.0,386.2,400.0,393.2,400.0,390.8,400.0,381.2,400.0,390.4,400.0,393.0,400.0,396.6,400.0,392.4,400.0,396.4,400.0,375.4,400.0,387.4,400.0,389.0,400.0,380.6,400.0,393.0,400.0,382.0,400.0,389.8,400.0,376.6,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,20,25,1,0.01,7557.6,8000.0,387.0,400.0,384.4,400.0,377.8,400.0,387.8,400.0,377.0,400.0,375.4,400.0,372.6,400.0,383.2,400.0,379.0,400.0,370.8,400.0,384.0,400.0,373.2,400.0,373.2,400.0,376.8,400.0,370.6,400.0,387.2,400.0,374.0,400.0,373.8,400.0,371.8,400.0,378.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,20,25,1,0.001,5728.6,8000.0,322.8,400.0,292.2,400.0,234.8,400.0,321.4,400.0,355.2,400.0,313.8,400.0,235.4,400.0,309.2,400.0,247.2,400.0,254.4,400.0,305.8,400.0,252.6,400.0,291.2,400.0,254.0,400.0,293.6,400.0,344.8,400.0,301.8,400.0,318.0,400.0,288.4,400.0,192.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,20,50,1,1.0,3916.2,4000.0,196.4,200.0,194.6,200.0,197.8,200.0,199.4,200.0,198.6,200.0,198.6,200.0,190.4,200.0,197.4,200.0,191.0,200.0,197.0,200.0,198.6,200.0,190.4,200.0,194.6,200.0,191.4,200.0,195.4,200.0,198.0,200.0,194.6,200.0,197.2,200.0,194.4,200.0,200.4,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,20,50,1,0.9,3917.2,4000.0,196.0,200.0,194.8,200.0,198.8,200.0,194.6,200.0,191.8,200.0,196.6,200.0,198.2,200.0,196.0,200.0,190.6,200.0,196.6,200.0,195.2,200.0,197.6,200.0,198.2,200.0,198.8,200.0,196.2,200.0,196.0,200.0,196.0,200.0,195.4,200.0,194.4,200.0,195.4,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,20,50,1,0.75,3892.0,4000.0,195.0,200.0,198.6,200.0,193.8,200.0,197.6,200.0,196.0,200.0,194.8,200.0,195.4,200.0,198.4,200.0,196.8,200.0,195.4,200.0,197.4,200.0,190.6,200.0,191.0,200.0,195.2,200.0,185.4,200.0,193.4,200.0,195.0,200.0,197.2,200.0,191.2,200.0,193.8,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,20,50,1,0.5,3923.4,4000.0,198.0,200.0,197.4,200.0,198.2,200.0,199.2,200.0,197.6,200.0,198.0,200.0,190.2,200.0,197.6,200.0,192.2,200.0,195.0,200.0,197.6,200.0,188.6,200.0,197.4,200.0,193.8,200.0,196.6,200.0,197.4,200.0,199.0,200.0,196.6,200.0,195.6,200.0,197.4,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,20,50,1,0.2,3938.4,4000.0,199.0,200.0,194.4,200.0,200.0,200.0,196.0,200.0,198.8,200.0,192.8,200.0,196.6,200.0,199.0,200.0,200.4,200.0,199.6,200.0,191.4,200.0,198.0,200.0,197.8,200.0,198.4,200.0,199.0,200.0,194.4,200.0,199.2,200.0,194.8,200.0,192.6,200.0,196.2,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,20,50,1,0.1,3961.6,4000.0,199.0,200.0,199.0,200.0,198.6,200.0,197.8,200.0,199.4,200.0,199.8,200.0,197.8,200.0,199.2,200.0,199.0,200.0,196.6,200.0,199.0,200.0,196.6,200.0,197.6,200.0,198.0,200.0,195.4,200.0,199.6,200.0,198.2,200.0,198.8,200.0,194.2,200.0,198.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,20,50,1,0.01,3933.6,4000.0,197.8,200.0,192.8,200.0,196.2,200.0,196.8,200.0,196.2,200.0,197.0,200.0,195.2,200.0,198.2,200.0,197.2,200.0,197.6,200.0,197.2,200.0,197.8,200.0,198.2,200.0,197.2,200.0,197.8,200.0,198.0,200.0,198.4,200.0,189.8,200.0,196.0,200.0,198.2,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,20,50,1,0.001,3435.4,4000.0,190.2,200.0,183.2,200.0,168.0,200.0,174.4,200.0,176.0,200.0,189.4,200.0,172.2,200.0,175.8,200.0,158.4,200.0,170.8,200.0,179.6,200.0,173.6,200.0,145.4,200.0,182.4,200.0,152.6,200.0,186.6,200.0,154.2,200.0,157.4,200.0,177.2,200.0,168.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,30,5,1,1.0,9705.6,60000.0,230.0,2000.0,416.6,2000.0,613.4,2000.0,191.4,2000.0,226.6,2000.0,231.2,2000.0,551.0,2000.0,28.4,2000.0,19.4,2000.0,175.8,2000.0,331.6,2000.0,330.2,2000.0,543.0,2000.0,385.6,2000.0,404.8,2000.0,372.4,2000.0,384.0,2000.0,477.4,2000.0,217.4,2000.0,78.2,2000.0,280.0,2000.0,678.8,2000.0,366.0,2000.0,116.4,2000.0,531.8,2000.0,90.0,2000.0,570.8,2000.0,75.8,2000.0,0.0,2000.0,787.6,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,30,5,1,0.9,9770.8,60000.0,186.4,2000.0,401.0,2000.0,563.4,2000.0,482.4,2000.0,51.8,2000.0,232.6,2000.0,226.8,2000.0,80.0,2000.0,1140.6,2000.0,224.6,2000.0,69.0,2000.0,674.6,2000.0,355.2,2000.0,297.6,2000.0,4.2,2000.0,287.6,2000.0,250.2,2000.0,257.8,2000.0,327.8,2000.0,351.0,2000.0,73.0,2000.0,286.2,2000.0,452.8,2000.0,181.4,2000.0,506.2,2000.0,512.2,2000.0,313.4,2000.0,217.8,2000.0,465.6,2000.0,297.6,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,30,5,1,0.75,9765.2,60000.0,464.8,2000.0,81.0,2000.0,123.2,2000.0,596.8,2000.0,811.8,2000.0,253.2,2000.0,75.6,2000.0,564.0,2000.0,388.0,2000.0,84.0,2000.0,284.8,2000.0,407.6,2000.0,466.6,2000.0,309.6,2000.0,52.8,2000.0,46.0,2000.0,450.6,2000.0,92.0,2000.0,165.4,2000.0,880.8,2000.0,208.8,2000.0,160.4,2000.0,360.2,2000.0,377.4,2000.0,438.8,2000.0,315.4,2000.0,263.6,2000.0,193.0,2000.0,318.8,2000.0,530.2,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,30,5,1,0.5,9801.0,60000.0,456.2,2000.0,21.4,2000.0,192.6,2000.0,155.0,2000.0,753.6,2000.0,195.2,2000.0,873.2,2000.0,356.0,2000.0,462.8,2000.0,369.8,2000.0,172.4,2000.0,67.4,2000.0,402.4,2000.0,249.6,2000.0,193.6,2000.0,622.0,2000.0,556.2,2000.0,112.2,2000.0,336.6,2000.0,302.0,2000.0,58.6,2000.0,2.8,2000.0,60.2,2000.0,380.6,2000.0,37.4,2000.0,520.8,2000.0,400.0,2000.0,102.2,2000.0,672.0,2000.0,716.2,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,30,5,1,0.2,9805.4,60000.0,152.4,2000.0,347.4,2000.0,244.8,2000.0,2.0,2000.0,281.8,2000.0,334.6,2000.0,215.0,2000.0,528.4,2000.0,296.2,2000.0,467.6,2000.0,727.8,2000.0,363.0,2000.0,34.0,2000.0,202.0,2000.0,746.8,2000.0,412.4,2000.0,123.0,2000.0,285.4,2000.0,77.6,2000.0,440.6,2000.0,373.4,2000.0,141.4,2000.0,553.4,2000.0,60.6,2000.0,19.2,2000.0,211.2,2000.0,411.0,2000.0,243.8,2000.0,1235.4,2000.0,273.2,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,30,5,1,0.1,9855.8,60000.0,271.4,2000.0,233.4,2000.0,152.0,2000.0,98.2,2000.0,588.8,2000.0,71.4,2000.0,174.8,2000.0,964.4,2000.0,122.2,2000.0,77.6,2000.0,324.0,2000.0,152.2,2000.0,164.0,2000.0,467.6,2000.0,341.2,2000.0,182.4,2000.0,617.2,2000.0,194.2,2000.0,330.0,2000.0,399.2,2000.0,721.8,2000.0,249.8,2000.0,309.8,2000.0,384.4,2000.0,81.8,2000.0,405.6,2000.0,786.8,2000.0,333.4,2000.0,103.6,2000.0,552.6,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
